City,State,SizeRank,Date,Sell_Price
Plattsburgh,NY,378,2015-12-01,113200
Wilson,NC,384,2015-12-01,128000
Olean,NY,386,2015-12-01,74500
Auburn,NY,387,2015-12-01,103500
Athens,TX,388,2015-12-01,150800
Palatka,FL,400,2015-12-01,NA
Mount Airy,NC,402,2015-12-01,105900
North Wilkesboro,NC,415,2015-12-01,124100
Forest City,NC,417,2015-12-01,114900
Lake City,FL,418,2015-12-01,104200
Morehead City,NC,422,2015-12-01,222700
Clearlake,CA,427,2015-12-01,221200
Red Bluff,CA,432,2015-12-01,150100
Hudson,NY,433,2015-12-01,205800
Oneonta,NY,436,2015-12-01,127900
Albemarle,NC,446,2015-12-01,117600
Batavia,NY,450,2015-12-01,101400
Oxford,NC,451,2015-12-01,150200
Kinston,NC,453,2015-12-01,NA
Sonora,CA,458,2015-12-01,230500
Payson,AZ,464,2015-12-01,178000
Boone,NC,478,2015-12-01,214600
Kerrville,TX,483,2015-12-01,179200
Cortland,NY,486,2015-12-01,117500
Nogales,AZ,493,2015-12-01,116600
Marion,NC,511,2015-12-01,NA
El Campo,TX,535,2015-12-01,NA
Cullowhee,NC,541,2015-12-01,168500
Okeechobee,FL,545,2015-12-01,86000
Clewiston,FL,549,2015-12-01,81100
Gainesville,TX,554,2015-12-01,150200
Kill Devil Hills,NC,555,2015-12-01,NA
Stephenville,TX,557,2015-12-01,118300
Safford,AZ,561,2015-12-01,161200
Seneca Falls,NY,573,2015-12-01,95200
Brenham,TX,578,2015-12-01,171700
Brevard,NC,580,2015-12-01,209200
Crescent City,CA,595,2015-12-01,211000
Borger,TX,618,2015-12-01,NA
New York,NY,1,2016-01-01,365100
Los Angeles-Long Beach-Anaheim,CA,2,2016-01-01,515100
Dallas-Fort Worth,TX,4,2016-01-01,205500
Houston,TX,6,2016-01-01,189200
Miami-Fort Lauderdale,FL,8,2016-01-01,206700
San Francisco,CA,11,2016-01-01,650400
Riverside,CA,12,2016-01-01,291200
Phoenix,AZ,13,2016-01-01,184700
San Diego,CA,16,2016-01-01,470000
Tampa,FL,18,2016-01-01,153800
Charlotte,NC,23,2016-01-01,183800
Sacramento,CA,24,2016-01-01,319200
San Antonio,TX,25,2016-01-01,181100
Orlando,FL,26,2016-01-01,178100
San Jose,CA,33,2016-01-01,797200
Austin,TX,34,2016-01-01,258000
Jacksonville,FL,39,2016-01-01,126100
Buffalo,NY,46,2016-01-01,126900
Raleigh,NC,47,2016-01-01,217400
Rochester,NY,50,2016-01-01,121800
Tucson,AZ,52,2016-01-01,164100
Fresno,CA,55,2016-01-01,215100
Albany,NY,59,2016-01-01,187600
Bakersfield,CA,62,2016-01-01,191700
Ventura,CA,65,2016-01-01,517300
El Paso,TX,67,2016-01-01,124400
Greensboro,NC,71,2016-01-01,126300
North Port-Sarasota-Bradenton,FL,73,2016-01-01,217000
Stockton,CA,75,2016-01-01,275400
Syracuse,NY,77,2016-01-01,115700
Winston-Salem,NC,79,2016-01-01,131100
Fort Myers,FL,82,2016-01-01,179500
Lakeland,FL,86,2016-01-01,131300
Daytona Beach,FL,88,2016-01-01,149700
Melbourne,FL,95,2016-01-01,150200
Modesto,CA,100,2016-01-01,242100
Durham,NC,102,2016-01-01,197400
Santa Rosa,CA,103,2016-01-01,504100
Pensacola,FL,108,2016-01-01,142300
Visalia,CA,109,2016-01-01,171300
Asheville,NC,114,2016-01-01,206400
Port St. Lucie,FL,115,2016-01-01,169200
Santa Maria-Santa Barbara,CA,116,2016-01-01,517100
Salinas,CA,119,2016-01-01,487700
Vallejo,CA,120,2016-01-01,333500
Killeen,TX,123,2016-01-01,121100
Tallahassee,FL,133,2016-01-01,132900
Fayetteville,NC,135,2016-01-01,109500
Hickory,NC,136,2016-01-01,122800
Ocala,FL,142,2016-01-01,106900
Naples,FL,144,2016-01-01,308800
Utica,NY,153,2016-01-01,91900
San Luis Obispo,CA,160,2016-01-01,486800
Gainesville,FL,161,2016-01-01,143700
Santa Cruz,CA,162,2016-01-01,700900
Merced,CA,165,2016-01-01,209300
Wilmington,NC,166,2016-01-01,197600
Waco,TX,169,2016-01-01,135300
Amarillo,TX,171,2016-01-01,138900
Binghamton,NY,172,2016-01-01,NA
Crestview-Fort Walton Beach-Destin,FL,177,2016-01-01,225700
Chico,CA,184,2016-01-01,241800
Prescott,AZ,188,2016-01-01,231400
Tyler,TX,190,2016-01-01,166300
Lake Havasu City,AZ,198,2016-01-01,164100
Yuma,AZ,203,2016-01-01,134000
Panama City,FL,211,2016-01-01,176600
Kingston,NY,212,2016-01-01,170600
Redding,CA,217,2016-01-01,225600
El Centro,CA,219,2016-01-01,188600
Greenville,NC,223,2016-01-01,120100
Yuba City,CA,226,2016-01-01,220000
Abilene,TX,227,2016-01-01,137300
Punta Gorda,FL,233,2016-01-01,155900
Hanford,CA,246,2016-01-01,182300
Rocky Mount,NC,248,2016-01-01,92800
Burlington,NC,250,2016-01-01,130500
Madera,CA,251,2016-01-01,200900
Midland,TX,262,2016-01-01,229300
Homosassa Springs,FL,263,2016-01-01,108700
Vero Beach,FL,267,2016-01-01,164700
Odessa,TX,268,2016-01-01,NA
Napa,CA,269,2016-01-01,551600
Eureka,CA,271,2016-01-01,257500
Flagstaff,AZ,273,2016-01-01,296300
Sierra Vista,AZ,278,2016-01-01,137500
Glens Falls,NY,281,2016-01-01,151700
New Bern,NC,285,2016-01-01,137200
Goldsboro,NC,290,2016-01-01,NA
Sherman,TX,294,2016-01-01,140600
Watertown,NY,300,2016-01-01,129000
Dunn,NC,304,2016-01-01,148800
Show Low,AZ,318,2016-01-01,160600
Ithaca,NY,327,2016-01-01,194000
Corning,NY,335,2016-01-01,88600
Sebring,FL,336,2016-01-01,92300
Truckee,CA,337,2016-01-01,374900
Shelby,NC,340,2016-01-01,93100
Victoria,TX,347,2016-01-01,162100
The Villages,FL,349,2016-01-01,228800
Elmira,NY,362,2016-01-01,99700
Pinehurst-Southern Pines,NC,365,2016-01-01,177000
Ukiah,CA,366,2016-01-01,346700
Huntsville,TX,377,2016-01-01,148000
Plattsburgh,NY,378,2016-01-01,117200
Wilson,NC,384,2016-01-01,128500
Olean,NY,386,2016-01-01,66700
Auburn,NY,387,2016-01-01,106300
Athens,TX,388,2016-01-01,155300
Palatka,FL,400,2016-01-01,NA
Mount Airy,NC,402,2016-01-01,109500
North Wilkesboro,NC,415,2016-01-01,128000
Forest City,NC,417,2016-01-01,121800
Lake City,FL,418,2016-01-01,103000
Morehead City,NC,422,2016-01-01,220100
Clearlake,CA,427,2016-01-01,225500
Red Bluff,CA,432,2016-01-01,150800
Hudson,NY,433,2016-01-01,205400
Oneonta,NY,436,2016-01-01,118200
Albemarle,NC,446,2016-01-01,126700
Batavia,NY,450,2016-01-01,95100
Oxford,NC,451,2016-01-01,144200
Kinston,NC,453,2016-01-01,NA
Sonora,CA,458,2016-01-01,230600
Payson,AZ,464,2016-01-01,185900
Boone,NC,478,2016-01-01,212200
Kerrville,TX,483,2016-01-01,178200
Cortland,NY,486,2016-01-01,120300
Nogales,AZ,493,2016-01-01,122000
Marion,NC,511,2016-01-01,NA
El Campo,TX,535,2016-01-01,NA
Cullowhee,NC,541,2016-01-01,173300
Okeechobee,FL,545,2016-01-01,94800
Clewiston,FL,549,2016-01-01,87900
Gainesville,TX,554,2016-01-01,153500
Kill Devil Hills,NC,555,2016-01-01,NA
Stephenville,TX,557,2016-01-01,128200
Safford,AZ,561,2016-01-01,159700
Seneca Falls,NY,573,2016-01-01,102500
Brenham,TX,578,2016-01-01,170600
Brevard,NC,580,2016-01-01,214800
Crescent City,CA,595,2016-01-01,203600
Borger,TX,618,2016-01-01,NA
New York,NY,1,2016-02-01,364100
Los Angeles-Long Beach-Anaheim,CA,2,2016-02-01,517100
Dallas-Fort Worth,TX,4,2016-02-01,207700
Houston,TX,6,2016-02-01,190200
Miami-Fort Lauderdale,FL,8,2016-02-01,213500
San Francisco,CA,11,2016-02-01,647600
Riverside,CA,12,2016-02-01,291700
Phoenix,AZ,13,2016-02-01,185100
San Diego,CA,16,2016-02-01,469300
Tampa,FL,18,2016-02-01,157700
Charlotte,NC,23,2016-02-01,183100
Sacramento,CA,24,2016-02-01,321900
San Antonio,TX,25,2016-02-01,182900
Orlando,FL,26,2016-02-01,178700
San Jose,CA,33,2016-02-01,798100
Austin,TX,34,2016-02-01,258400
Jacksonville,FL,39,2016-02-01,130400
Buffalo,NY,46,2016-02-01,128500
Raleigh,NC,47,2016-02-01,217700
Rochester,NY,50,2016-02-01,122600
Tucson,AZ,52,2016-02-01,167200
Fresno,CA,55,2016-02-01,212800
Albany,NY,59,2016-02-01,188300
Bakersfield,CA,62,2016-02-01,191700
Ventura,CA,65,2016-02-01,516400
El Paso,TX,67,2016-02-01,125100
Greensboro,NC,71,2016-02-01,130300
North Port-Sarasota-Bradenton,FL,73,2016-02-01,217900
Stockton,CA,75,2016-02-01,280000
Syracuse,NY,77,2016-02-01,119700
Winston-Salem,NC,79,2016-02-01,130100
Fort Myers,FL,82,2016-02-01,179900
Lakeland,FL,86,2016-02-01,133600
Daytona Beach,FL,88,2016-02-01,150900
Melbourne,FL,95,2016-02-01,150500
Modesto,CA,100,2016-02-01,243500
Durham,NC,102,2016-02-01,198700
Santa Rosa,CA,103,2016-02-01,511800
Pensacola,FL,108,2016-02-01,143700
Visalia,CA,109,2016-02-01,181900
Asheville,NC,114,2016-02-01,209300
Port St. Lucie,FL,115,2016-02-01,169500
Santa Maria-Santa Barbara,CA,116,2016-02-01,523000
Salinas,CA,119,2016-02-01,487100
Vallejo,CA,120,2016-02-01,340000
Killeen,TX,123,2016-02-01,123800
Tallahassee,FL,133,2016-02-01,143300
Fayetteville,NC,135,2016-02-01,111500
Hickory,NC,136,2016-02-01,118400
Ocala,FL,142,2016-02-01,108000
Naples,FL,144,2016-02-01,303800
Utica,NY,153,2016-02-01,95600
San Luis Obispo,CA,160,2016-02-01,485000
Gainesville,FL,161,2016-02-01,147200
Santa Cruz,CA,162,2016-02-01,688300
Merced,CA,165,2016-02-01,206000
Wilmington,NC,166,2016-02-01,196700
Waco,TX,169,2016-02-01,135900
Amarillo,TX,171,2016-02-01,138600
Binghamton,NY,172,2016-02-01,NA
Crestview-Fort Walton Beach-Destin,FL,177,2016-02-01,230000
Chico,CA,184,2016-02-01,247700
Prescott,AZ,188,2016-02-01,226000
Tyler,TX,190,2016-02-01,164500
Lake Havasu City,AZ,198,2016-02-01,176500
Yuma,AZ,203,2016-02-01,137800
Panama City,FL,211,2016-02-01,176000
Kingston,NY,212,2016-02-01,170900
Redding,CA,217,2016-02-01,221200
El Centro,CA,219,2016-02-01,189900
Greenville,NC,223,2016-02-01,118600
Yuba City,CA,226,2016-02-01,221000
Abilene,TX,227,2016-02-01,134600
Punta Gorda,FL,233,2016-02-01,157100
Hanford,CA,246,2016-02-01,187400
Rocky Mount,NC,248,2016-02-01,87400
Burlington,NC,250,2016-02-01,129200
Madera,CA,251,2016-02-01,201300
Midland,TX,262,2016-02-01,224200
Homosassa Springs,FL,263,2016-02-01,112800
Vero Beach,FL,267,2016-02-01,165700
Odessa,TX,268,2016-02-01,NA
Napa,CA,269,2016-02-01,566400
Eureka,CA,271,2016-02-01,264900
Flagstaff,AZ,273,2016-02-01,296300
Sierra Vista,AZ,278,2016-02-01,141300
Glens Falls,NY,281,2016-02-01,154800
New Bern,NC,285,2016-02-01,134200
Goldsboro,NC,290,2016-02-01,NA
Sherman,TX,294,2016-02-01,136800
Watertown,NY,300,2016-02-01,117200
Dunn,NC,304,2016-02-01,156900
Show Low,AZ,318,2016-02-01,166100
Ithaca,NY,327,2016-02-01,190700
Corning,NY,335,2016-02-01,89200
Sebring,FL,336,2016-02-01,92900
Truckee,CA,337,2016-02-01,383600
Shelby,NC,340,2016-02-01,94000
Victoria,TX,347,2016-02-01,161200
The Villages,FL,349,2016-02-01,226200
Elmira,NY,362,2016-02-01,99900
Pinehurst-Southern Pines,NC,365,2016-02-01,156000
Ukiah,CA,366,2016-02-01,347900
Huntsville,TX,377,2016-02-01,152200
Plattsburgh,NY,378,2016-02-01,113600
Wilson,NC,384,2016-02-01,122700
Olean,NY,386,2016-02-01,65900
Auburn,NY,387,2016-02-01,114700
Athens,TX,388,2016-02-01,154000
Palatka,FL,400,2016-02-01,NA
Mount Airy,NC,402,2016-02-01,104000
North Wilkesboro,NC,415,2016-02-01,125900
Forest City,NC,417,2016-02-01,116500
Lake City,FL,418,2016-02-01,103900
Morehead City,NC,422,2016-02-01,224500
Clearlake,CA,427,2016-02-01,207900
Red Bluff,CA,432,2016-02-01,159900
Hudson,NY,433,2016-02-01,195700
Oneonta,NY,436,2016-02-01,109200
Albemarle,NC,446,2016-02-01,133400
Batavia,NY,450,2016-02-01,87300
Oxford,NC,451,2016-02-01,136100
Kinston,NC,453,2016-02-01,NA
Sonora,CA,458,2016-02-01,229100
Payson,AZ,464,2016-02-01,187700
Boone,NC,478,2016-02-01,218400
Kerrville,TX,483,2016-02-01,190000
Cortland,NY,486,2016-02-01,117400
Nogales,AZ,493,2016-02-01,124700
Marion,NC,511,2016-02-01,NA
El Campo,TX,535,2016-02-01,NA
Cullowhee,NC,541,2016-02-01,180100
Okeechobee,FL,545,2016-02-01,95200
Clewiston,FL,549,2016-02-01,86000
Gainesville,TX,554,2016-02-01,134800
Kill Devil Hills,NC,555,2016-02-01,NA
Stephenville,TX,557,2016-02-01,131700
Safford,AZ,561,2016-02-01,155900
Seneca Falls,NY,573,2016-02-01,103700
Brenham,TX,578,2016-02-01,163100
Brevard,NC,580,2016-02-01,213100
Crescent City,CA,595,2016-02-01,194200
Borger,TX,618,2016-02-01,NA
New York,NY,1,2016-03-01,362900
Los Angeles-Long Beach-Anaheim,CA,2,2016-03-01,517800
Dallas-Fort Worth,TX,4,2016-03-01,209400
Houston,TX,6,2016-03-01,188300
Miami-Fort Lauderdale,FL,8,2016-03-01,215300
San Francisco,CA,11,2016-03-01,630000
Riverside,CA,12,2016-03-01,293500
Phoenix,AZ,13,2016-03-01,185900
San Diego,CA,16,2016-03-01,471900
Tampa,FL,18,2016-03-01,158700
Charlotte,NC,23,2016-03-01,182700
Sacramento,CA,24,2016-03-01,324400
San Antonio,TX,25,2016-03-01,184000
Orlando,FL,26,2016-03-01,178800
San Jose,CA,33,2016-03-01,800700
Austin,TX,34,2016-03-01,261100
Jacksonville,FL,39,2016-03-01,131400
Buffalo,NY,46,2016-03-01,130000
Raleigh,NC,47,2016-03-01,217700
Rochester,NY,50,2016-03-01,119400
Tucson,AZ,52,2016-03-01,167900
Fresno,CA,55,2016-03-01,212100
Albany,NY,59,2016-03-01,187600
Bakersfield,CA,62,2016-03-01,191400
Ventura,CA,65,2016-03-01,520700
El Paso,TX,67,2016-03-01,124100
Greensboro,NC,71,2016-03-01,130800
North Port-Sarasota-Bradenton,FL,73,2016-03-01,218400
Stockton,CA,75,2016-03-01,285000
Syracuse,NY,77,2016-03-01,119300
Winston-Salem,NC,79,2016-03-01,127400
Fort Myers,FL,82,2016-03-01,176000
Lakeland,FL,86,2016-03-01,137200
Daytona Beach,FL,88,2016-03-01,153300
Melbourne,FL,95,2016-03-01,150400
Modesto,CA,100,2016-03-01,248000
Durham,NC,102,2016-03-01,197400
Santa Rosa,CA,103,2016-03-01,517100
Pensacola,FL,108,2016-03-01,142200
Visalia,CA,109,2016-03-01,182600
Asheville,NC,114,2016-03-01,215300
Port St. Lucie,FL,115,2016-03-01,172700
Santa Maria-Santa Barbara,CA,116,2016-03-01,508000
Salinas,CA,119,2016-03-01,479600
Vallejo,CA,120,2016-03-01,344100
Killeen,TX,123,2016-03-01,129300
Tallahassee,FL,133,2016-03-01,149600
Fayetteville,NC,135,2016-03-01,113600
Hickory,NC,136,2016-03-01,115600
Ocala,FL,142,2016-03-01,108500
Naples,FL,144,2016-03-01,299400
Utica,NY,153,2016-03-01,102100
San Luis Obispo,CA,160,2016-03-01,485100
Gainesville,FL,161,2016-03-01,148300
Santa Cruz,CA,162,2016-03-01,695400
Merced,CA,165,2016-03-01,204300
Wilmington,NC,166,2016-03-01,195300
Waco,TX,169,2016-03-01,139200
Amarillo,TX,171,2016-03-01,142500
Binghamton,NY,172,2016-03-01,NA
Crestview-Fort Walton Beach-Destin,FL,177,2016-03-01,229800
Chico,CA,184,2016-03-01,245800
Prescott,AZ,188,2016-03-01,226000
Tyler,TX,190,2016-03-01,163400
Lake Havasu City,AZ,198,2016-03-01,170300
Yuma,AZ,203,2016-03-01,136000
Panama City,FL,211,2016-03-01,174800
Kingston,NY,212,2016-03-01,175100
Redding,CA,217,2016-03-01,218300
El Centro,CA,219,2016-03-01,187300
Greenville,NC,223,2016-03-01,118400
Yuba City,CA,226,2016-03-01,223500
Abilene,TX,227,2016-03-01,133900
Punta Gorda,FL,233,2016-03-01,161500
Hanford,CA,246,2016-03-01,188400
Rocky Mount,NC,248,2016-03-01,86600
Burlington,NC,250,2016-03-01,129500
Madera,CA,251,2016-03-01,204200
Midland,TX,262,2016-03-01,223700
Homosassa Springs,FL,263,2016-03-01,115400
Vero Beach,FL,267,2016-03-01,164700
Odessa,TX,268,2016-03-01,NA
Napa,CA,269,2016-03-01,565700
Eureka,CA,271,2016-03-01,263500
Flagstaff,AZ,273,2016-03-01,290200
Sierra Vista,AZ,278,2016-03-01,132200
Glens Falls,NY,281,2016-03-01,156100
New Bern,NC,285,2016-03-01,135500
Goldsboro,NC,290,2016-03-01,NA
Sherman,TX,294,2016-03-01,137700
Watertown,NY,300,2016-03-01,102400
Dunn,NC,304,2016-03-01,156200
Show Low,AZ,318,2016-03-01,168400
Ithaca,NY,327,2016-03-01,197600
Corning,NY,335,2016-03-01,87200
Sebring,FL,336,2016-03-01,97000
Truckee,CA,337,2016-03-01,382900
Shelby,NC,340,2016-03-01,81700
Victoria,TX,347,2016-03-01,160200
The Villages,FL,349,2016-03-01,221000
Elmira,NY,362,2016-03-01,96900
Pinehurst-Southern Pines,NC,365,2016-03-01,148700
Ukiah,CA,366,2016-03-01,353500
Huntsville,TX,377,2016-03-01,157400
Plattsburgh,NY,378,2016-03-01,114000
Wilson,NC,384,2016-03-01,113500
Olean,NY,386,2016-03-01,69900
Auburn,NY,387,2016-03-01,110900
Athens,TX,388,2016-03-01,157600
Palatka,FL,400,2016-03-01,NA
Mount Airy,NC,402,2016-03-01,104600
North Wilkesboro,NC,415,2016-03-01,110300
Forest City,NC,417,2016-03-01,122400
Lake City,FL,418,2016-03-01,109100
Morehead City,NC,422,2016-03-01,222500
Clearlake,CA,427,2016-03-01,210700
Red Bluff,CA,432,2016-03-01,165800
Hudson,NY,433,2016-03-01,184300
Oneonta,NY,436,2016-03-01,105300
Albemarle,NC,446,2016-03-01,135900
Batavia,NY,450,2016-03-01,87400
Oxford,NC,451,2016-03-01,144400
Kinston,NC,453,2016-03-01,NA
Sonora,CA,458,2016-03-01,233600
Payson,AZ,464,2016-03-01,184900
Boone,NC,478,2016-03-01,220700
Kerrville,TX,483,2016-03-01,188500
Cortland,NY,486,2016-03-01,117200
Nogales,AZ,493,2016-03-01,130900
Marion,NC,511,2016-03-01,NA
El Campo,TX,535,2016-03-01,NA
Cullowhee,NC,541,2016-03-01,188300
Okeechobee,FL,545,2016-03-01,96600
Clewiston,FL,549,2016-03-01,99500
Gainesville,TX,554,2016-03-01,138400
Kill Devil Hills,NC,555,2016-03-01,NA
Stephenville,TX,557,2016-03-01,146600
Safford,AZ,561,2016-03-01,158600
Seneca Falls,NY,573,2016-03-01,106600
Brenham,TX,578,2016-03-01,159300
Brevard,NC,580,2016-03-01,217800
Crescent City,CA,595,2016-03-01,195900
Borger,TX,618,2016-03-01,NA
New York,NY,1,2016-04-01,364400
Los Angeles-Long Beach-Anaheim,CA,2,2016-04-01,519200
Dallas-Fort Worth,TX,4,2016-04-01,209900
Houston,TX,6,2016-04-01,189100
Miami-Fort Lauderdale,FL,8,2016-04-01,217900
San Francisco,CA,11,2016-04-01,626300
Riverside,CA,12,2016-04-01,291400
Phoenix,AZ,13,2016-04-01,188800
San Diego,CA,16,2016-04-01,475200
Tampa,FL,18,2016-04-01,159100
Charlotte,NC,23,2016-04-01,182600
Sacramento,CA,24,2016-04-01,322800
San Antonio,TX,25,2016-04-01,183800
Orlando,FL,26,2016-04-01,179000
San Jose,CA,33,2016-04-01,806200
Austin,TX,34,2016-04-01,264100
Jacksonville,FL,39,2016-04-01,133100
Buffalo,NY,46,2016-04-01,126900
Raleigh,NC,47,2016-04-01,218200
Rochester,NY,50,2016-04-01,120300
Tucson,AZ,52,2016-04-01,169400
Fresno,CA,55,2016-04-01,213500
Albany,NY,59,2016-04-01,184700
Bakersfield,CA,62,2016-04-01,189100
Ventura,CA,65,2016-04-01,522300
El Paso,TX,67,2016-04-01,123900
Greensboro,NC,71,2016-04-01,129000
North Port-Sarasota-Bradenton,FL,73,2016-04-01,217400
Stockton,CA,75,2016-04-01,285000
Syracuse,NY,77,2016-04-01,118300
Winston-Salem,NC,79,2016-04-01,125800
Fort Myers,FL,82,2016-04-01,175500
Lakeland,FL,86,2016-04-01,137600
Daytona Beach,FL,88,2016-04-01,154500
Melbourne,FL,95,2016-04-01,154500
Modesto,CA,100,2016-04-01,252200
Durham,NC,102,2016-04-01,196500
Santa Rosa,CA,103,2016-04-01,517500
Pensacola,FL,108,2016-04-01,144500
Visalia,CA,109,2016-04-01,185400
Asheville,NC,114,2016-04-01,220100
Port St. Lucie,FL,115,2016-04-01,172400
Santa Maria-Santa Barbara,CA,116,2016-04-01,487800
Salinas,CA,119,2016-04-01,480100
Vallejo,CA,120,2016-04-01,347400
Killeen,TX,123,2016-04-01,129200
Tallahassee,FL,133,2016-04-01,152200
Fayetteville,NC,135,2016-04-01,114100
Hickory,NC,136,2016-04-01,119100
Ocala,FL,142,2016-04-01,109100
Naples,FL,144,2016-04-01,287000
Utica,NY,153,2016-04-01,99000
San Luis Obispo,CA,160,2016-04-01,494000
Gainesville,FL,161,2016-04-01,148000
Santa Cruz,CA,162,2016-04-01,690700
Merced,CA,165,2016-04-01,210000
Wilmington,NC,166,2016-04-01,199400
Waco,TX,169,2016-04-01,143500
Amarillo,TX,171,2016-04-01,141900
Binghamton,NY,172,2016-04-01,109100
Crestview-Fort Walton Beach-Destin,FL,177,2016-04-01,232000
Chico,CA,184,2016-04-01,245100
Prescott,AZ,188,2016-04-01,225800
Tyler,TX,190,2016-04-01,159900
Lake Havasu City,AZ,198,2016-04-01,171200
Yuma,AZ,203,2016-04-01,139800
Panama City,FL,211,2016-04-01,168400
Kingston,NY,212,2016-04-01,174600
Redding,CA,217,2016-04-01,213900
El Centro,CA,219,2016-04-01,188600
Greenville,NC,223,2016-04-01,121600
Yuba City,CA,226,2016-04-01,227500
Abilene,TX,227,2016-04-01,135800
Punta Gorda,FL,233,2016-04-01,162500
Hanford,CA,246,2016-04-01,190100
Rocky Mount,NC,248,2016-04-01,85900
Burlington,NC,250,2016-04-01,126600
Madera,CA,251,2016-04-01,203800
Midland,TX,262,2016-04-01,219200
Homosassa Springs,FL,263,2016-04-01,115500
Vero Beach,FL,267,2016-04-01,165700
Odessa,TX,268,2016-04-01,NA
Napa,CA,269,2016-04-01,591200
Eureka,CA,271,2016-04-01,273800
Flagstaff,AZ,273,2016-04-01,292900
Sierra Vista,AZ,278,2016-04-01,125200
Glens Falls,NY,281,2016-04-01,150500
New Bern,NC,285,2016-04-01,136700
Goldsboro,NC,290,2016-04-01,NA
Sherman,TX,294,2016-04-01,133400
Watertown,NY,300,2016-04-01,99600
Dunn,NC,304,2016-04-01,154400
Show Low,AZ,318,2016-04-01,173900
Ithaca,NY,327,2016-04-01,203100
Corning,NY,335,2016-04-01,92600
Sebring,FL,336,2016-04-01,99300
Truckee,CA,337,2016-04-01,376400
Shelby,NC,340,2016-04-01,88300
Victoria,TX,347,2016-04-01,165900
The Villages,FL,349,2016-04-01,220200
Elmira,NY,362,2016-04-01,105900
Pinehurst-Southern Pines,NC,365,2016-04-01,151900
Ukiah,CA,366,2016-04-01,346600
Huntsville,TX,377,2016-04-01,154700
Plattsburgh,NY,378,2016-04-01,106300
Wilson,NC,384,2016-04-01,103700
Olean,NY,386,2016-04-01,73000
Auburn,NY,387,2016-04-01,107900
Athens,TX,388,2016-04-01,153100
Palatka,FL,400,2016-04-01,68000
Mount Airy,NC,402,2016-04-01,95800
North Wilkesboro,NC,415,2016-04-01,115600
Forest City,NC,417,2016-04-01,119000
Lake City,FL,418,2016-04-01,106900
Morehead City,NC,422,2016-04-01,222400
Clearlake,CA,427,2016-04-01,208200
Red Bluff,CA,432,2016-04-01,168000
Hudson,NY,433,2016-04-01,186900
Oneonta,NY,436,2016-04-01,107000
Albemarle,NC,446,2016-04-01,121700
Batavia,NY,450,2016-04-01,86300
Oxford,NC,451,2016-04-01,149000
Kinston,NC,453,2016-04-01,NA
Sonora,CA,458,2016-04-01,232700
Payson,AZ,464,2016-04-01,174100
Boone,NC,478,2016-04-01,224500
Kerrville,TX,483,2016-04-01,183700
Cortland,NY,486,2016-04-01,117000
Nogales,AZ,493,2016-04-01,133900
Marion,NC,511,2016-04-01,NA
El Campo,TX,535,2016-04-01,NA
Cullowhee,NC,541,2016-04-01,195000
Okeechobee,FL,545,2016-04-01,89700
Clewiston,FL,549,2016-04-01,103600
Gainesville,TX,554,2016-04-01,132200
Kill Devil Hills,NC,555,2016-04-01,NA
Stephenville,TX,557,2016-04-01,136700
Safford,AZ,561,2016-04-01,163300
Seneca Falls,NY,573,2016-04-01,94000
Brenham,TX,578,2016-04-01,161800
Brevard,NC,580,2016-04-01,217400
Crescent City,CA,595,2016-04-01,203400
Borger,TX,618,2016-04-01,NA
New York,NY,1,2016-05-01,364700
Los Angeles-Long Beach-Anaheim,CA,2,2016-05-01,524100
Dallas-Fort Worth,TX,4,2016-05-01,211400
Houston,TX,6,2016-05-01,191800
Miami-Fort Lauderdale,FL,8,2016-05-01,217900
San Francisco,CA,11,2016-05-01,630800
Riverside,CA,12,2016-05-01,293200
Phoenix,AZ,13,2016-05-01,191500
San Diego,CA,16,2016-05-01,479100
Tampa,FL,18,2016-05-01,159800
Charlotte,NC,23,2016-05-01,183500
Sacramento,CA,24,2016-05-01,324900
San Antonio,TX,25,2016-05-01,185000
Orlando,FL,26,2016-05-01,181000
San Jose,CA,33,2016-05-01,811300
Austin,TX,34,2016-05-01,267100
Jacksonville,FL,39,2016-05-01,136000
Buffalo,NY,46,2016-05-01,125500
Raleigh,NC,47,2016-05-01,218900
Rochester,NY,50,2016-05-01,119700
Tucson,AZ,52,2016-05-01,171200
Fresno,CA,55,2016-05-01,216400
Albany,NY,59,2016-05-01,186400
Bakersfield,CA,62,2016-05-01,190700
Ventura,CA,65,2016-05-01,522600
El Paso,TX,67,2016-05-01,123900
Greensboro,NC,71,2016-05-01,127700
North Port-Sarasota-Bradenton,FL,73,2016-05-01,219100
Stockton,CA,75,2016-05-01,287500
